<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
15/06/22,10:00,1819.0000000,1823.8000000,1818.6000000,1821.7000000,6530
15/06/22,11:00,1821.7000000,1825.3000000,1819.5000000,1822.1000000,6747
15/06/22,12:00,1822.2000000,1824.3000000,1818.6000000,1823.5000000,4878
15/06/22,13:00,1823.4000000,1828.2000000,1821.7000000,1826.9000000,5462
15/06/22,14:00,1827.0000000,1829.3000000,1824.9000000,1827.0000000,6077
15/06/22,15:00,1827.0000000,1837.6000000,1826.0000000,1832.7000000,13656
15/06/22,16:00,1832.9000000,1838.5000000,1830.2000000,1833.5000000,17224
15/06/22,17:00,1833.6000000,1835.0000000,1825.5000000,1826.0000000,16055
15/06/22,18:00,1826.0000000,1827.0000000,1820.4000000,1821.6000000,14841
15/06/22,19:00,1821.6000000,1826.2000000,1820.8000000,1822.8000000,10231
15/06/22,20:00,1822.8000000,1825.5000000,1821.2000000,1821.2000000,4786
15/06/22,21:00,1821.2000000,1823.3000000,1817.6000000,1822.7000000,9970
15/06/22,22:00,1822.7000000,1842.6000000,1814.8000000,1833.2000000,36307
15/06/22,23:00,1833.3000000,1845.4000000,1832.5000000,1834.3000000,16403
16/06/22,00:00,1834.2000000,1838.0000000,1833.7000000,1836.1000000,2136
16/06/22,02:00,1835.8000000,1838.1000000,1835.2000000,1835.8000000,1722
16/06/22,03:00,1835.8000000,1837.7000000,1834.0000000,1835.9000000,1806
16/06/22,04:00,1836.0000000,1838.7000000,1835.1000000,1836.3000000,2046
16/06/22,05:00,1836.4000000,1837.3000000,1832.0000000,1832.7000000,2965
16/06/22,06:00,1832.9000000,1833.9000000,1831.3000000,1833.4000000,2180
16/06/22,07:00,1833.4000000,1835.5000000,1832.5000000,1834.6000000,3049
16/06/22,08:00,1834.6000000,1834.7000000,1831.1000000,1832.6000000,2086
16/06/22,09:00,1832.4000000,1835.3000000,1831.8000000,1833.0000000,3179
16/06/22,10:00,1833.1000000,1834.6000000,1829.6000000,1831.6000000,5261
16/06/22,11:00,1831.7000000,1832.3000000,1827.6000000,1831.8000000,7349
16/06/22,12:00,1831.9000000,1835.4000000,1829.8000000,1835.0000000,5906
16/06/22,13:00,1835.1000000,1837.6000000,1830.6000000,1831.5000000,6430
16/06/22,14:00,1831.7000000,1833.6000000,1820.6000000,1821.1000000,10685
16/06/22,15:00,1821.0000000,1824.8000000,1816.3000000,1820.4000000,10928
16/06/22,16:00,1820.6000000,1834.8000000,1820.5000000,1831.2000000,15828
16/06/22,17:00,1831.2000000,1834.0000000,1827.9000000,1829.7000000,12419
16/06/22,18:00,1829.6000000,1835.8000000,1827.0000000,1834.7000000,12149
16/06/22,19:00,1834.7000000,1849.3000000,1834.3000000,1847.8000000,24752
16/06/22,20:00,1848.0000000,1855.3000000,1847.1000000,1852.9000000,15362
16/06/22,21:00,1853.0000000,1853.7000000,1847.8000000,1850.8000000,12743
16/06/22,22:00,1850.7000000,1852.5000000,1849.4000000,1851.8000000,3213
16/06/22,23:00,1851.8000000,1855.3000000,1851.4000000,1854.8000000,4553
17/06/22,00:00,1854.9000000,1860.2000000,1854.8000000,1859.7000000,5055
17/06/22,02:00,1859.3000000,1861.5000000,1853.0000000,1853.3000000,2226
17/06/22,03:00,1853.0000000,1854.6000000,1852.2000000,1853.4000000,938
17/06/22,04:00,1853.5000000,1854.1000000,1848.0000000,1848.7000000,3018
17/06/22,05:00,1848.8000000,1850.0000000,1847.4000000,1847.7000000,3482
17/06/22,06:00,1847.6000000,1849.3000000,1844.5000000,1846.6000000,5243
17/06/22,07:00,1846.5000000,1847.7000000,1844.0000000,1844.6000000,1929
17/06/22,08:00,1844.7000000,1848.4000000,1844.4000000,1847.9000000,1697
17/06/22,09:00,1848.0000000,1849.8000000,1847.8000000,1848.0000000,2552
17/06/22,10:00,1847.9000000,1849.9000000,1847.0000000,1847.8000000,3272
17/06/22,11:00,1847.6000000,1852.8000000,1844.5000000,1851.3000000,6602
17/06/22,12:00,1851.3000000,1853.7000000,1850.5000000,1852.7000000,4802
17/06/22,13:00,1852.7000000,1855.1000000,1850.2000000,1850.6000000,3764
17/06/22,14:00,1850.5000000,1851.2000000,1847.6000000,1847.8000000,5891
17/06/22,15:00,1847.7000000,1851.3000000,1847.2000000,1850.3000000,6321
17/06/22,16:00,1850.5000000,1855.9000000,1847.0000000,1854.1000000,12955
17/06/22,17:00,1854.1000000,1854.6000000,1842.8000000,1844.8000000,17385
17/06/22,18:00,1844.7000000,1845.8000000,1838.8000000,1843.0000000,20475
17/06/22,19:00,1842.9000000,1847.4000000,1841.0000000,1843.5000000,10138
17/06/22,20:00,1843.7000000,1844.9000000,1840.8000000,1841.9000000,4839
17/06/22,21:00,1841.9000000,1843.8000000,1839.0000000,1839.3000000,8612
17/06/22,22:00,1839.3000000,1842.2000000,1839.0000000,1839.1000000,3074
17/06/22,23:00,1839.0000000,1840.5000000,1836.1000000,1839.5000000,4509
18/06/22,00:00,1839.5000000,1844.3000000,1838.8000000,1841.9000000,2310
20/06/22,02:00,1840.6000000,1842.5000000,1836.8000000,1840.9000000,1438
20/06/22,03:00,1840.8000000,1841.5000000,1839.5000000,1840.6000000,597
20/06/22,04:00,1840.8000000,1842.7000000,1839.2000000,1842.1000000,1214
20/06/22,05:00,1842.1000000,1844.6000000,1838.6000000,1838.6000000,3217
20/06/22,06:00,1838.7000000,1845.7000000,1836.8000000,1844.3000000,4021
20/06/22,07:00,1844.2000000,1848.4000000,1844.2000000,1846.0000000,3205
20/06/22,08:00,1846.0000000,1847.1000000,1845.2000000,1845.4000000,981
20/06/22,09:00,1845.3000000,1846.4000000,1843.7000000,1844.3000000,1183
20/06/22,10:00,1844.4000000,1846.8000000,1843.1000000,1844.5000000,2538
20/06/22,11:00,1844.8000000,1846.4000000,1841.2000000,1841.9000000,3037
20/06/22,12:00,1841.8000000,1843.0000000,1840.7000000,1841.5000000,2140
20/06/22,13:00,1841.5000000,1846.1000000,1841.5000000,1843.0000000,2827
20/06/22,14:00,1843.0000000,1843.4000000,1837.9000000,1841.2000000,3461
20/06/22,15:00,1841.2000000,1842.0000000,1839.6000000,1840.2000000,1761
20/06/22,16:00,1840.4000000,1843.1000000,1839.8000000,1841.3000000,2776
20/06/22,17:00,1841.2000000,1845.5000000,1840.9000000,1841.4000000,3644
20/06/22,18:00,1841.4000000,1841.5000000,1837.5000000,1840.2000000,5402
20/06/22,19:00,1840.1000000,1841.4000000,1838.8000000,1840.1000000,2799
20/06/22,20:00,1840.1000000,1840.4000000,1837.5000000,1837.8000000,1714
20/06/22,21:00,1837.8000000,1839.3000000,1837.4000000,1837.4000000,573
20/06/22,22:00,1837.8000000,1840.7000000,1837.6000000,1840.7000000,400
21/06/22,02:00,1839.7000000,1840.6000000,1839.4000000,1839.9000000,599
21/06/22,03:00,1839.9000000,1841.0000000,1839.0000000,1840.9000000,931
21/06/22,04:00,1840.9000000,1843.6000000,1839.9000000,1843.0000000,1559
21/06/22,05:00,1843.0000000,1844.5000000,1841.4000000,1843.5000000,2337
21/06/22,06:00,1843.5000000,1844.4000000,1841.8000000,1842.2000000,1321
21/06/22,07:00,1842.1000000,1843.3000000,1841.6000000,1842.3000000,768
21/06/22,08:00,1842.3000000,1842.8000000,1839.8000000,1840.5000000,1359
21/06/22,09:00,1840.5000000,1841.5000000,1835.0000000,1837.0000000,4469
21/06/22,10:00,1836.9000000,1837.9000000,1835.5000000,1837.0000000,1753
21/06/22,11:00,1835.7000000,1842.3000000,1834.3000000,1840.6000000,5032
21/06/22,12:00,1840.5000000,1840.6000000,1836.4000000,1836.9000000,3506
21/06/22,13:00,1836.9000000,1840.7000000,1836.5000000,1839.5000000,4048
21/06/22,14:00,1839.5000000,1839.5000000,1835.5000000,1835.6000000,4510
21/06/22,15:00,1835.6000000,1837.1000000,1832.7000000,1835.6000000,7037
21/06/22,16:00,1835.7000000,1842.0000000,1834.7000000,1838.5000000,12903
21/06/22,17:00,1838.5000000,1841.8000000,1834.9000000,1840.9000000,12496
21/06/22,18:00,1841.0000000,1846.2000000,1838.8000000,1842.1000000,15890
21/06/22,19:00,1842.0000000,1843.2000000,1836.4000000,1837.4000000,9379
21/06/22,20:00,1837.4000000,1838.7000000,1834.8000000,1838.3000000,6828
21/06/22,21:00,1838.2000000,1839.2000000,1835.0000000,1835.6000000,6588
21/06/22,22:00,1835.6000000,1836.4000000,1833.0000000,1833.1000000,4368
21/06/22,23:00,1833.1000000,1834.4000000,1830.7000000,1832.7000000,4349
22/06/22,00:00,1832.7000000,1837.3000000,1832.2000000,1834.9000000,2348
22/06/22,02:00,1834.9000000,1835.6000000,1831.3000000,1832.9000000,1824
22/06/22,03:00,1832.9000000,1833.9000000,1831.9000000,1833.3000000,1216
22/06/22,04:00,1833.3000000,1833.3000000,1828.2000000,1830.1000000,3435
22/06/22,05:00,1830.0000000,1832.3000000,1828.7000000,1830.4000000,2857
22/06/22,06:00,1830.2000000,1830.7000000,1827.1000000,1829.5000000,3020
22/06/22,07:00,1829.3000000,1831.8000000,1829.0000000,1829.4000000,2190
22/06/22,08:00,1829.4000000,1830.4000000,1826.6000000,1827.1000000,2291
22/06/22,09:00,1827.2000000,1828.4000000,1826.0000000,1826.3000000,2313
22/06/22,10:00,1826.2000000,1828.4000000,1825.6000000,1827.9000000,4193
22/06/22,11:00,1827.8000000,1834.2000000,1825.3000000,1828.6000000,8212
22/06/22,12:00,1828.6000000,1828.6000000,1824.5000000,1825.7000000,5051
22/06/22,13:00,1825.6000000,1831.3000000,1825.1000000,1830.3000000,4052
22/06/22,14:00,1830.2000000,1834.1000000,1828.9000000,1833.8000000,4206
22/06/22,15:00,1833.8000000,1844.6000000,1833.7000000,1838.4000000,12493
22/06/22,16:00,1838.5000000,1849.4000000,1838.2000000,1847.1000000,16493
22/06/22,17:00,1847.3000000,1850.3000000,1837.2000000,1846.8000000,21302
22/06/22,18:00,1846.8000000,1847.8000000,1840.6000000,1842.2000000,15413
22/06/22,19:00,1842.1000000,1844.8000000,1838.9000000,1840.3000000,8372
22/06/22,20:00,1840.1000000,1841.9000000,1837.7000000,1840.3000000,5272
22/06/22,21:00,1840.4000000,1842.8000000,1837.8000000,1842.7000000,6373
22/06/22,22:00,1842.7000000,1844.0000000,1839.2000000,1839.9000000,3568
22/06/22,23:00,1839.9000000,1840.7000000,1839.2000000,1839.9000000,2263
23/06/22,00:00,1839.9000000,1840.5000000,1839.4000000,1839.7000000,1191
23/06/22,02:00,1839.7000000,1840.2000000,1839.2000000,1839.5000000,571
23/06/22,03:00,1839.4000000,1840.2000000,1838.0000000,1838.2000000,1302
23/06/22,04:00,1838.4000000,1839.6000000,1836.6000000,1837.5000000,1733
23/06/22,05:00,1837.3000000,1841.9000000,1834.5000000,1834.7000000,4122
23/06/22,06:00,1834.9000000,1836.2000000,1834.1000000,1835.2000000,2478
23/06/22,07:00,1835.1000000,1836.4000000,1834.1000000,1834.3000000,1253
23/06/22,08:00,1834.3000000,1835.2000000,1833.6000000,1834.7000000,1036
23/06/22,09:00,1834.7000000,1836.6000000,1832.5000000,1836.3000000,3392
23/06/22,10:00,1836.4000000,1837.3000000,1834.6000000,1837.2000000,3977
23/06/22,11:00,1836.9000000,1840.0000000,1834.4000000,1839.8000000,7471
23/06/22,12:00,1839.8000000,1839.9000000,1833.5000000,1834.7000000,5235
23/06/22,13:00,1834.7000000,1835.4000000,1832.0000000,1833.4000000,5551
23/06/22,14:00,1833.4000000,1833.4000000,1829.1000000,1831.0000000,5408
23/06/22,15:00,1831.0000000,1831.5000000,1825.3000000,1830.9000000,8307
23/06/22,16:00,1830.8000000,1836.1000000,1829.9000000,1835.8000000,9332
23/06/22,17:00,1835.8000000,1848.9000000,1835.8000000,1846.7000000,26945
23/06/22,18:00,1846.7000000,1847.0000000,1842.3000000,1843.4000000,15457
23/06/22,19:00,1843.3000000,1844.4000000,1833.6000000,1835.2000000,15126
23/06/22,20:00,1835.2000000,1836.6000000,1830.8000000,1832.2000000,9400
23/06/22,21:00,1832.3000000,1832.4000000,1827.1000000,1828.6000000,12290
23/06/22,22:00,1828.5000000,1829.1000000,1823.5000000,1827.6000000,9346
23/06/22,23:00,1827.6000000,1829.1000000,1827.1000000,1828.1000000,3163
24/06/22,00:00,1828.1000000,1828.1000000,1824.0000000,1824.0000000,2290
24/06/22,02:00,1824.2000000,1826.5000000,1823.1000000,1825.6000000,1639
24/06/22,03:00,1825.4000000,1826.0000000,1824.4000000,1825.8000000,1047
24/06/22,04:00,1825.8000000,1826.5000000,1823.5000000,1825.2000000,2423
24/06/22,05:00,1825.2000000,1826.5000000,1822.4000000,1825.2000000,5002
24/06/22,06:00,1825.2000000,1827.6000000,1825.2000000,1827.2000000,3315
24/06/22,07:00,1827.2000000,1827.4000000,1825.0000000,1826.2000000,2067
24/06/22,08:00,1826.1000000,1827.7000000,1823.5000000,1827.1000000,3111
24/06/22,09:00,1827.1000000,1828.3000000,1825.8000000,1826.0000000,2534
24/06/22,10:00,1826.0000000,1826.1000000,1822.5000000,1824.4000000,5364
24/06/22,11:00,1824.4000000,1833.7000000,1822.3000000,1831.9000000,9025
24/06/22,12:00,1831.8000000,1832.0000000,1826.0000000,1827.5000000,5879
24/06/22,13:00,1827.6000000,1830.3000000,1827.1000000,1830.2000000,2918
24/06/22,14:00,1830.3000000,1830.7000000,1826.2000000,1826.7000000,3752
24/06/22,15:00,1826.6000000,1828.3000000,1823.4000000,1826.2000000,5762
24/06/22,16:00,1826.2000000,1827.9000000,1823.0000000,1823.4000000,9093
24/06/22,17:00,1823.5000000,1829.6000000,1817.7000000,1824.2000000,20510
24/06/22,18:00,1824.2000000,1830.6000000,1823.8000000,1828.1000000,17928
24/06/22,19:00,1828.1000000,1833.2000000,1827.8000000,1828.9000000,9754
24/06/22,20:00,1828.9000000,1829.7000000,1827.9000000,1828.3000000,4637
24/06/22,21:00,1828.2000000,1830.7000000,1828.2000000,1828.8000000,5673
24/06/22,22:00,1828.9000000,1833.0000000,1828.9000000,1830.7000000,3708
24/06/22,23:00,1830.7000000,1830.8000000,1825.7000000,1826.3000000,3781
25/06/22,00:00,1826.2000000,1829.8000000,1826.2000000,1828.1000000,1664
27/06/22,02:00,1839.6000000,1842.6000000,1834.2000000,1835.9000000,5855
27/06/22,03:00,1835.9000000,1836.5000000,1832.3000000,1833.3000000,1881
27/06/22,04:00,1833.2000000,1834.1000000,1830.1000000,1831.0000000,1696
27/06/22,05:00,1831.0000000,1838.6000000,1830.4000000,1836.4000000,4528
27/06/22,06:00,1836.4000000,1838.8000000,1836.1000000,1837.6000000,2449
27/06/22,07:00,1837.6000000,1837.7000000,1836.2000000,1836.9000000,1725
27/06/22,08:00,1836.9000000,1837.6000000,1836.4000000,1837.4000000,1048
27/06/22,09:00,1837.5000000,1838.9000000,1836.7000000,1837.2000000,3400
27/06/22,10:00,1837.3000000,1840.7000000,1836.0000000,1840.2000000,4341
27/06/22,11:00,1840.3000000,1842.8000000,1836.6000000,1836.9000000,7415
27/06/22,12:00,1836.8000000,1842.4000000,1835.7000000,1841.6000000,6174
27/06/22,13:00,1841.6000000,1842.4000000,1838.9000000,1839.3000000,4128
27/06/22,14:00,1839.3000000,1841.7000000,1838.7000000,1839.2000000,3700
27/06/22,15:00,1839.1000000,1839.3000000,1834.8000000,1835.3000000,4503
27/06/22,16:00,1835.4000000,1835.7000000,1829.6000000,1833.3000000,13374
27/06/22,17:00,1833.2000000,1836.2000000,1828.8000000,1829.8000000,11120
27/06/22,18:00,1829.9000000,1830.2000000,1825.7000000,1826.5000000,13102
27/06/22,19:00,1826.4000000,1827.5000000,1821.8000000,1826.7000000,15182
27/06/22,20:00,1826.5000000,1828.8000000,1825.1000000,1826.7000000,6711
27/06/22,21:00,1826.8000000,1828.5000000,1823.4000000,1825.3000000,9780
27/06/22,22:00,1825.3000000,1826.1000000,1824.1000000,1825.0000000,2630
27/06/22,23:00,1825.1000000,1825.1000000,1823.1000000,1823.8000000,2352
28/06/22,00:00,1823.8000000,1824.9000000,1823.2000000,1824.0000000,1660
28/06/22,02:00,1823.6000000,1824.1000000,1822.5000000,1823.4000000,1315
28/06/22,03:00,1823.3000000,1824.4000000,1823.3000000,1824.3000000,1066
28/06/22,04:00,1824.3000000,1826.0000000,1823.4000000,1825.9000000,2020
28/06/22,05:00,1825.8000000,1826.5000000,1824.0000000,1826.1000000,2093
28/06/22,06:00,1826.1000000,1826.3000000,1823.4000000,1825.5000000,2326
28/06/22,07:00,1825.6000000,1827.7000000,1825.2000000,1827.3000000,1187
28/06/22,08:00,1827.3000000,1828.1000000,1826.5000000,1826.6000000,1059
28/06/22,09:00,1826.7000000,1827.7000000,1826.0000000,1826.4000000,1074
28/06/22,10:00,1826.5000000,1830.3000000,1826.1000000,1828.1000000,5408
28/06/22,11:00,1828.1000000,1829.5000000,1826.8000000,1828.1000000,4309
28/06/22,12:00,1828.1000000,1830.7000000,1827.3000000,1827.6000000,1784
28/06/22,13:00,1827.8000000,1828.8000000,1825.4000000,1825.8000000,1561
28/06/22,14:00,1825.8000000,1826.8000000,1823.2000000,1824.4000000,1355
28/06/22,15:00,1824.3000000,1826.9000000,1821.4000000,1826.6000000,2137
28/06/22,16:00,1826.6000000,1827.7000000,1822.7000000,1823.6000000,1843
28/06/22,17:00,1823.8000000,1827.5000000,1819.6000000,1822.3000000,9612
28/06/22,18:00,1822.1000000,1826.9000000,1819.6000000,1822.4000000,13120
28/06/22,19:00,1822.4000000,1823.1000000,1819.9000000,1821.8000000,5506
28/06/22,20:00,1821.9000000,1824.9000000,1821.1000000,1822.9000000,4542
28/06/22,21:00,1822.9000000,1823.8000000,1820.6000000,1822.3000000,5855
28/06/22,22:00,1822.3000000,1822.4000000,1819.1000000,1821.3000000,2837
28/06/22,23:00,1821.2000000,1821.8000000,1820.0000000,1821.0000000,1821
29/06/22,00:00,1820.9000000,1822.3000000,1820.7000000,1821.4000000,1504
29/06/22,02:00,1821.4000000,1821.9000000,1820.0000000,1821.1000000,1692
29/06/22,03:00,1821.0000000,1821.0000000,1819.5000000,1819.6000000,1369
29/06/22,04:00,1819.6000000,1821.3000000,1819.5000000,1821.1000000,1890
29/06/22,05:00,1820.9000000,1824.5000000,1819.6000000,1823.3000000,3606
29/06/22,06:00,1823.2000000,1823.7000000,1821.9000000,1822.4000000,1713
29/06/22,07:00,1822.5000000,1823.0000000,1820.9000000,1821.5000000,1645
29/06/22,08:00,1821.7000000,1823.4000000,1821.2000000,1821.9000000,1625
29/06/22,09:00,1821.8000000,1823.2000000,1821.5000000,1821.8000000,1617
29/06/22,10:00,1822.0000000,1822.7000000,1815.1000000,1818.4000000,7584
29/06/22,11:00,1818.3000000,1820.5000000,1816.9000000,1817.7000000,5491
29/06/22,12:00,1817.6000000,1818.4000000,1816.2000000,1816.9000000,2902
29/06/22,13:00,1817.1000000,1819.5000000,1810.7000000,1815.7000000,10023
29/06/22,14:00,1815.7000000,1827.9000000,1815.6000000,1826.4000000,10662
29/06/22,15:00,1826.4000000,1828.7000000,1825.4000000,1826.5000000,6603
29/06/22,16:00,1826.4000000,1834.9000000,1826.3000000,1833.0000000,16773
29/06/22,17:00,1832.9000000,1834.4000000,1816.8000000,1817.8000000,24849
29/06/22,18:00,1817.7000000,1821.6000000,1815.5000000,1816.7000000,16984
29/06/22,19:00,1816.7000000,1820.5000000,1816.2000000,1819.8000000,9310
29/06/22,20:00,1819.9000000,1821.2000000,1818.0000000,1818.1000000,5382
29/06/22,21:00,1818.1000000,1818.4000000,1816.8000000,1817.9000000,4766
29/06/22,22:00,1817.8000000,1820.7000000,1817.6000000,1819.2000000,3813
29/06/22,23:00,1819.2000000,1820.4000000,1818.6000000,1820.0000000,2025
30/06/22,00:00,1819.9000000,1820.9000000,1819.0000000,1819.2000000,1114
30/06/22,02:00,1819.2000000,1820.0000000,1818.4000000,1819.8000000,1633
30/06/22,03:00,1819.7000000,1820.5000000,1818.9000000,1820.4000000,558
30/06/22,04:00,1820.2000000,1821.9000000,1819.5000000,1821.1000000,1461
30/06/22,05:00,1820.9000000,1821.4000000,1819.2000000,1820.7000000,2357
30/06/22,06:00,1820.8000000,1822.9000000,1820.3000000,1820.7000000,1821
30/06/22,07:00,1820.9000000,1821.1000000,1817.8000000,1817.9000000,2400
30/06/22,08:00,1818.0000000,1818.0000000,1815.1000000,1816.6000000,2888
30/06/22,09:00,1816.6000000,1817.7000000,1815.7000000,1815.9000000,2457
30/06/22,10:00,1816.0000000,1818.5000000,1815.8000000,1817.5000000,4070
30/06/22,11:00,1817.6000000,1818.4000000,1812.1000000,1815.7000000,6981
30/06/22,12:00,1815.6000000,1817.9000000,1812.9000000,1816.7000000,7355
30/06/22,13:00,1816.8000000,1816.9000000,1811.6000000,1813.7000000,5846
30/06/22,14:00,1813.6000000,1813.6000000,1810.5000000,1810.8000000,5603
30/06/22,15:00,1810.8000000,1814.8000000,1802.5000000,1805.7000000,18867
30/06/22,16:00,1805.7000000,1826.0000000,1802.8000000,1824.1000000,39013
30/06/22,17:00,1824.1000000,1826.8000000,1816.4000000,1818.4000000,21295
30/06/22,18:00,1818.4000000,1819.5000000,1805.0000000,1809.9000000,18867
30/06/22,19:00,1809.7000000,1815.5000000,1805.8000000,1815.1000000,12438
30/06/22,20:00,1815.1000000,1815.6000000,1809.4000000,1810.7000000,7680
30/06/22,21:00,1810.6000000,1811.0000000,1806.6000000,1809.0000000,11467
30/06/22,22:00,1809.2000000,1810.2000000,1806.6000000,1807.3000000,3573
30/06/22,23:00,1807.3000000,1809.5000000,1805.9000000,1807.8000000,4136
01/07/22,00:00,1807.7000000,1808.4000000,1806.4000000,1808.0000000,2033
01/07/22,02:00,1808.1000000,1808.7000000,1804.7000000,1806.9000000,1650
01/07/22,03:00,1806.7000000,1807.9000000,1805.5000000,1807.2000000,838
01/07/22,04:00,1807.3000000,1807.8000000,1804.0000000,1807.0000000,2056
01/07/22,05:00,1806.9000000,1807.6000000,1804.7000000,1804.9000000,2872
01/07/22,06:00,1804.8000000,1806.8000000,1804.1000000,1804.6000000,1933
01/07/22,07:00,1804.6000000,1804.9000000,1801.1000000,1801.5000000,4781
01/07/22,08:00,1801.5000000,1803.9000000,1800.8000000,1802.8000000,2807
01/07/22,09:00,1802.9000000,1802.9000000,1795.1000000,1797.3000000,6902
01/07/22,10:00,1797.2000000,1799.8000000,1796.2000000,1798.2000000,4301
01/07/22,11:00,1798.2000000,1798.6000000,1790.9000000,1794.3000000,13234
