,ent_rate4,value__sum_values,"value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4","value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8","value__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",value__mean_n_absolute_max__number_of_maxima_7,value__quantile__q_0.1,value__cid_ce__normalize_True,value__variation_coefficient,"value__agg_autocorrelation__f_agg_""median""__maxlag_40","value__agg_autocorrelation__f_agg_""var""__maxlag_40"
Q144,3.4145948090852105,774205.0,108823.98175079218,46.64516129032258,356738.110617284,12.0,11441.57142857143,359.8,10.165624352923087,1.046007821942366,0.4269579529352011,0.0439703609068155
Q145,2.0839279303093843,943874.0,3962.421750451696,50.44791666666666,6894.499565972223,14.0,11295.57142857143,286.0,10.749976210315204,0.9952266844214026,0.4997416679816606,0.0375080389915682
Q146,2.3257318247317715,517035.5999999999,15840.713467666936,28.804761904761907,40448.89777315297,12.0,10134.271428571428,265.08000000000004,9.79732428653336,0.9168378218800052,0.1407126975540684,0.0961837546186748
Q147,3.6926643554839127,1309479.2000000002,71906.15436652029,73.08552631578948,90715.7646,12.0,18068.714285714286,1043.02,9.69860194983548,0.9077380938745908,0.4516481666416237,0.0459682801976539
Q148,1.6137561139814807,168849.99000000002,236326.9469769876,56.45650000000003,22213.89241599997,11.0,3963.5214285714287,1734.226,6.285013356431521,0.3007464386988417,0.0230611907291841,0.1850014120283017
Q149,2.187021501845286,164760.0,51857.15169541939,109.8,76788.89,11.0,5039.571428571428,1297.4,6.403163657269427,0.5067772746786511,0.0190976421699409,0.1857412078283458
Q150,1.9626767766282427,270411.09,117890.65509047624,131.98647058823528,6143.39854722224,11.0,5879.934285714287,2831.202,7.3783771625193,0.2647547950687052,0.0037457786495194,0.0870585743387619
Q151,1.8745192218270015,224336.0,72180.69875608438,39.266666666666666,41820.560000000005,11.0,4305.428571428572,2881.6,8.481846337405845,0.1387720543300719,-0.0567201350932835,0.0352025865826984
Q152,2.1558705925835104,391459.0,36752.56766528926,-20.2,31380.3305785124,11.0,7995.857142857143,3617.0,7.515511590164335,0.235536880896964,-0.1690697765014362,0.0900147062714421
Q153,2.4365834833841777,73282.0,54292.86208761493,25.95,8223.6875,11.0,2051.8571428571427,506.0,6.316009578245004,0.5126255292118347,-0.0024517597456221,0.2582299088814416
Q154,2.0622366635736555,119770.0,6895.393218322427,7.285714285714286,11158.609375,11.0,2403.5714285714284,1826.1,6.116515381429931,0.0953018590475912,-0.1702062250665831,0.1154835406981936
Q155,1.9603339425749582,369915.0,38413.5,48.73333333333333,20337.75,11.0,7606.428571428572,5384.1,5.847462485575543,0.1282375792595479,-0.1878681527763849,0.1761328250638513
Q156,1.3157185457271907,58117.0,13985.835634451025,12.0,607.8399999999999,3.0,1196.2857142857142,838.4,7.677733954659193,0.1285688513527499,-0.0247135517654448,0.0531226404595746
Q157,2.423884318067411,160173.0,23060.092951059167,16.59375,47391.52888888889,11.0,2591.714285714286,929.0,7.269773821356719,0.3410230074092276,0.0811441072367146,0.0574676044963119
Q158,0.8420972230077732,22908.7,1326.3598222222242,7.779999999999973,28.08999999999952,0.0,1131.0285714285717,871.38,5.148931830091402,0.1071327185466947,-0.0731363105615888,0.0715593867162718
Q159,1.2534725933294664,150202.0,454613.5384615384,103.33333333333331,0.0,9.0,7133.285714285715,6067.8,7.7513347580272605,0.0733432402743549,0.0068487178566228,0.1493257113926376
Q160,0.9997439045922417,31082.0,16173.02734375,6.5,0.0,9.0,1477.7142857142858,1227.2,5.921782993450497,0.077988626580553,-0.0143177315864319,0.3260311383285543
Q161,-0.0,57899.0,5.445101906640368,5.578947368421052,4.666666666666667,11.0,1187.7142857142858,916.8,6.793366348501223,0.0927701853180596,-0.0985486428381827,0.1235314504846779
Q162,-0.0,58092.0,7.819855358316896,5.578947368421052,4.469135802469136,11.0,1194.2857142857142,914.2,6.790950785357117,0.0957238681907138,-0.1030052545929684,0.1231856372191826
Q163,1.246176292095164,56607.0,62.493767313019376,4.947368421052632,56.66666666666666,11.0,1157.2857142857142,909.4,7.105526078584895,0.0839075991925454,-0.0948579545165579,0.0996182288368525
Q164,-0.0,39280.0,6.081597222222221,5.416666666666667,9.555555555555555,0.0,1200.0,1036.6,5.86056057004619,0.0523880403685515,-0.0263423307474629,0.1284335742303641
Q165,-0.0,57925.0,8.658777120315582,5.578947368421052,4.888888888888889,11.0,1203.2857142857142,907.8,6.859445843744032,0.0993202607981935,-0.0941745845976682,0.1154058576285483
Q166,-0.0,39145.0,12.493055555555555,5.75,16.25,0.0,1203.142857142857,1035.2,5.708286153218733,0.0543237750292623,-0.0302008836758797,0.1308418051445801
Q167,-0.0,57203.0,8.481262327416175,5.421052631578948,5.333333333333333,11.0,1180.7142857142858,888.2,7.113539951767121,0.0975589162222941,-0.1196813656706906,0.0985889415640252
Q168,-0.0,57610.0,17.04930966469428,6.0,18.444444444444443,11.0,1206.857142857143,894.6,7.047040063044804,0.1038921073871488,-0.1019703999249862,0.105213723593985
Q169,0.19207717007722958,57666.0,22.3155818540434,5.2631578947368425,9.950617283950615,11.0,1212.428571428571,913.0,6.888691287141944,0.0977786666143752,-0.0894355475121998,0.1116998656061853
Q170,0.18807479309666714,57954.0,32.38264299802762,6.368421052631579,32.39506172839506,11.0,1213.142857142857,873.6,6.90547737946025,0.1145637832343485,-0.106146250661342,0.1126361388872795
Q171,1.1058277814680342,39438.0,46.97222222222222,5.333333333333333,88.55555555555556,0.0,1216.571428571429,1033.0,5.838469283362105,0.058615118356115,-0.0221703925518974,0.1553958817710309
Q172,-0.0,39059.0,5.206597222222221,4.75,7.555555555555556,0.0,1184.857142857143,1035.4,6.033704601785934,0.0482779708621125,-0.0210955135387278,0.1190071360098271
Q173,0.15552683351031615,38789.0,9.401041666666666,4.25,3.4722222222222228,0.0,1174.142857142857,1035.4,6.074484223851668,0.04542795615243,0.011366209486763,0.1079779108822307
Q174,-0.0,57360.0,6.344510190664037,5.105263157894737,2.987654320987654,11.0,1171.142857142857,911.2,7.030263425051502,0.0882104769594889,-0.1063843922556024,0.1086397679922556
Q175,-0.0,39413.0,5.039930555555555,4.583333333333333,4.555555555555556,0.0,1201.428571428571,1040.8,6.003302356006104,0.0510243100919303,0.0063010781777874,0.1093904309737781
Q176,0.18240944352673655,58218.0,16.537804076265616,5.473684210526316,29.50617283950617,11.0,1201.571428571429,921.4,6.94894826832897,0.093397795358138,-0.1009629689327207,0.112333920982838
Q177,-0.0,57941.0,11.49638395792242,6.157894736842105,8.098765432098766,11.0,1194.2857142857142,924.8,6.781929194859843,0.0927987059461231,-0.0916989793347657,0.1272334840922138
Q178,-0.0,57290.0,5.3819855358316895,4.789473684210527,4.987654320987654,11.0,1166.7142857142858,920.0,6.821257620818366,0.0834115795213786,-0.0894624198263248,0.1176563922741438
Q179,0.09542393822466387,57721.0,14.324786324786327,4.894736842105263,12.246913580246916,11.0,1186.0,926.2,6.679084159692381,0.0860803011330167,-0.0913337728572075,0.1243994970106009
Q180,-0.0,58888.0,17.51084812623274,7.315789473684211,27.061728395061728,11.0,1256.857142857143,915.6,6.529810006521008,0.1127184806618161,-0.084186036253734,0.1366438630492228
Q181,0.15552683351031615,39115.0,17.789930555555557,4.833333333333333,18.80555555555556,0.0,1194.142857142857,1031.2,5.814821134781864,0.0515112432103255,-0.0067614408929786,0.1379430242559422
Q182,-0.0,58077.0,8.806048652202497,6.105263157894737,2.987654320987654,11.0,1201.857142857143,899.2,6.827789073057017,0.1038609323080956,-0.1014923463954429,0.1211412652674876
Q183,0.883347364989865,58085.0,37.709401709401696,5.789473684210527,33.65432098765432,11.0,1206.7142857142858,902.4,6.624543856145153,0.102612478269786,-0.0905240061804997,0.130155352533065
Q184,-0.0,57987.0,5.247863247863247,6.7368421052631575,0.3950617283950617,11.0,1207.142857142857,885.0,6.976352750788109,0.1118783513797331,-0.1111966370407255,0.1153034705797982
Q185,-0.0,57496.0,7.583168967784352,5.315789473684211,1.432098765432099,11.0,1161.857142857143,912.8,7.063733913379453,0.090697574453577,-0.116935216344366,0.1167838631798515
Q186,-0.0,58001.0,4.727153188691649,5.789473684210527,5.65432098765432,11.0,1194.857142857143,918.2,6.809137347131876,0.0942217546680834,-0.0955899611622543,0.1221251904009681
Q187,-0.0,58288.0,8.595660749506907,5.789473684210527,8.444444444444445,11.0,1206.571428571429,912.2,6.817619215769898,0.0992859499582448,-0.1035902993458886,0.1190636069891166
Q188,0.09752872308216456,57543.0,11.719375,5.684210526315789,11.876543209876544,11.0,1183.857142857143,917.2,6.872457021734253,0.0911459158211716,-0.0918523715747032,0.1183717314852432
Q189,0.19624962654456996,57003.0,42.95989480604866,5.578947368421052,17.432098765432098,11.0,1207.7142857142858,839.2,7.168959635420599,0.1212974945212165,-0.1258329193042889,0.0876070973314424
Q190,0.08961683361840896,58421.0,23.326758711374094,7.105263157894737,16.88888888888889,11.0,1235.7142857142858,871.8,6.921000250737023,0.1228832066077608,-0.1063116913341386,0.114948720663165
Q191,-0.0,58107.0,40.44707429322814,6.157894736842105,18.91358024691358,11.0,1210.857142857143,884.4,6.788084159294463,0.1119567694838406,-0.1035226091116266,0.1238398043456363
Q192,-0.0,57984.0,47.99342537804076,6.0,22.22222222222222,11.0,1205.571428571429,883.8,6.799554775869495,0.110519179288859,-0.1034702425848083,0.122891338169721
Q193,1.072359338972598,58574.0,17.050624589086127,7.578947368421052,6.5432098765432105,11.0,1234.0,885.8,6.776103004642256,0.1187142247125176,-0.1077378687191503,0.1270559905292538
Q194,-0.0,57869.0,20.758711374095988,5.684210526315789,7.333333333333333,11.0,1174.7142857142858,914.4,6.737276228095584,0.0924747402915689,-0.109962376707178,0.1321544617773051
Q195,-0.0,57795.0,31.587113740959893,5.421052631578948,10.39506172839506,11.0,1169.857142857143,916.0,6.716847221000833,0.0907301932635357,-0.1122172270728439,0.1340307593970736
Q196,-0.0,57665.0,37.23997370151217,5.2105263157894735,13.77777777777778,11.0,1165.142857142857,916.4,6.721986211319016,0.0890844126753322,-0.1123526540492292,0.1337750879483512
Q197,0.08961683361840896,58960.0,51.02301117685733,8.947368421052632,43.11111111111112,11.0,1320.0,803.0,6.905130281222455,0.1673535919278729,-0.1019093363574585,0.1086895661683726
Q198,1.7772347609985444,123376.4,361.18528092718566,12.638461538461534,124.98413223140425,12.0,1733.142857142857,993.8,8.253585647042875,0.2061671325416814,0.313029429357617,0.0947908647301908
Q199,2.4007437241073695,177102.0,206.4425065230197,12.051923076923073,408.8263359999995,12.0,1779.142857142857,688.76,9.547211110266616,0.3609420133406343,0.4198717540598947,0.0586910600615273
Q200,2.5949013007167263,164745.9,2979.044809876542,11.854545454545452,10394.2751,11.0,2470.057142857143,854.68,6.310779848010759,0.3601377710260822,0.1638199561438454,0.0760911006711072
Q201,2.91997379314829,130534.2,251.3573614958445,7.0918918918919,242.005339506172,11.0,1638.4714285714288,764.45,8.956263824686431,0.2422891477109282,0.1507254129874068,0.0362866884067707
Q202,3.266798262914276,197834.4,1782.1138321109695,20.302040816326524,5142.855744,12.0,2775.757142857143,447.2,8.820042292800016,0.5802691719285598,0.3461215154246049,0.0742225982759758
Q203,3.913157298882456,259396.8,25325.82181210937,-2.4602941176470483,42330.489413580246,12.0,3574.8857142857137,443.71,9.963735203991256,0.5710081349515196,0.2723428075549842,0.0313778684805559
Q204,2.43280306928682,615885.0,6825110.229188345,-124.41666666666669,1475822.75,11.0,12451.0,3537.6,7.013464432701332,0.4600767176705788,0.3047119484467449,0.151382791890739
Q205,3.2254110517926287,190839.0,55935.3144026288,3.519230769230769,152220.21768707485,13.0,2218.0,811.3,8.905110562634,0.314254518731028,0.1832037396123717,0.1087470453345996
Q206,-0.0,890920.0,13127.153188691653,165.26315789473685,24802.216066482,11.0,17068.571428571428,2992.0,6.912701369022519,0.5433582410308546,0.0691624784692343,0.0603921110270572
Q207,3.0679468558571443,1156850.0,7901152.497398543,59.82142857142857,10705424.691358026,11.0,19877.14285714286,2111.0,8.450620293662041,0.7380643314531176,0.294598716924952,0.0870297525493253
Q208,1.6163761613927004,341760.0,9651794.4214876,102.5,1854818.75,0.0,14734.285714285714,5075.0,7.430947476823127,0.359514470378499,0.003028417940965,0.0440505815293175
Q209,2.840403920260842,325543.0,3130014.009586777,215.7037037037037,2679458.0138408304,1.0,6531.142857142857,446.2,13.238479476380284,0.8041816543595139,0.1365729755303176,0.0190024141962623
Q210,1.7230833150154217,161781.0,1246230.1773356402,21.5,648213.8367346938,0.0,5326.142857142857,1850.4,7.536844547722168,0.3694577278423739,-0.0920896261081141,0.0647248487344204
Q211,1.8010687398710052,64003.0,169465.1530470914,45.2,54814.88888888888,0.0,1876.571428571429,676.6,9.92126208703232,0.3756375001085319,-0.0269961188017082,0.0356902192792794
Q212,0.5874800518934389,118840.0,5281166.222222222,902.8571428571428,15500.0,0.0,9360.0,1320.0,3.9845869055547474,0.7030991616473162,-0.0466511670010667,0.2813617933282282
Q213,2.2101215411721076,636880.0,283685.20408163266,171.66666666666666,354166.6666666667,11.0,13520.0,2944.0,8.819337711881294,0.427941954780026,0.1284131929560198,0.0525456193330154
Q214,2.1021118520639814,358400.0,198409.32784636487,18.33333333333333,235688.8888888889,12.0,6805.714285714285,1516.0,9.181813209191365,0.4002151844664955,0.0321668402272622,0.0336753945302516
Q215,1.8870038108387186,658457.9000000001,407983.48300826456,-89.70000000000006,39714.12975206608,0.0,11318.014285714284,6234.320000000001,6.808125398104628,0.2421768285553054,0.0053834858603529,0.0393809429380058
Q216,0.06953721910961982,820228.1572297169,2143.444919238457,57.120530373204254,1034.0557441820547,11.0,10502.659044415816,3076.06893612508,9.827562004696906,0.3718112172428011,0.0250027382219466,0.0884451334362424
Q217,2.6753712364659927,136468.9,143813.0115122449,-37.872000000000014,176420.44556213016,1.0,3039.4714285714285,493.86,5.291387909755991,0.5456705676426494,-0.1081692827672992,0.2129352624877667
Q218,1.6590981529964928,923174.4009042048,2767.489132989826,41.393228208706,3086.099350290173,12.0,10531.832817766814,5870.659951709235,8.641925672117216,0.1935179358207419,-0.0745857554264357,0.0755198143129655
Q219,1.096319671491808,380834.8672700001,99054.14894711964,223.8321196,96627.26555296803,11.0,14008.109615714286,1768.32377,7.0447745121621566,0.7326705968945342,0.0759281345066202,0.126784501239211
Q220,0.06866067579378392,84480.54183100001,1938.418784223205,47.91663780000001,1765.440758341964,11.0,3148.9609415714285,294.52643570000004,7.089497184451892,0.7650186814315851,0.0896743786537792,0.1256423328539301
Q221,3.185075858304394,443921.58715200005,527261.7557313561,128.89729244444445,974878.2492183376,11.0,12033.75814185714,1251.7091425,6.4515328252484325,0.6837167268853139,0.1897996592530096,0.0768052377606072
Q222,2.8016133733836037,472130.19,53861.6340086116,57.26935483870968,96916.6326297577,12.0,9594.841428571428,2859.964,6.512850285717941,0.4590571447562536,0.2288782845355895,0.0741200825305651
Q223,2.450999410281445,598939.74,1983580.878070439,91.47300000000004,154153.7884712805,12.0,11648.577142857142,4087.966,5.952887347800474,0.4203565100084191,0.2570111594756216,0.0949888646559183
Q224,0.36808687254491385,361919.4,107013.37142224867,343.4085,92515.23341600022,11.0,14696.205714285714,1231.304,5.2285300705717495,0.7453547811132625,-0.0888381806076051,0.1910271611558964
Q225,1.0135778375111115,713012.8392999999,292268.9328718764,301.7747333333333,703392.036642063,12.0,26414.03428571429,942.843,5.931569340327897,0.9428300628969986,0.2291082257430929,0.0835949820659228
Q226,-0.0,543434.741,85207.42736115483,320.8634230769231,25368.70375759764,12.0,21150.558142857142,1620.8296,5.8577236635211225,0.8783497887520814,0.1582089065906226,0.1303788711760262
Q227,0.38906181592286343,362093.01,81624.01800946749,332.0361111111112,112080.76097283956,11.0,14717.461428571429,1703.018,5.561907339691949,0.6966222493646235,-0.1094062816739222,0.1892631791691912
Q228,2.1883960424192175,127286.56,374137.56709257007,87.10037037037037,27172.94637142857,11.0,4569.327142857143,283.298,6.0262796163460175,0.9397028014148175,0.3294827482661778,0.1138041538618821
Q229,0.21269927476162712,919743.4438669162,2536.3630525993267,46.65505189347447,6633.8217121774505,12.0,10530.200698207858,4345.042332388246,10.426719770872928,0.2816838350211665,0.0153167357242195,0.0893080176962198
Q230,-0.0,444297.464124442,1960.8721981999515,91.17512883381156,701.6749478274043,11.0,10909.430433535312,6384.307596307381,6.911148133401279,0.1921808660826297,-0.1038302881405239,0.1142967451666731
Q231,2.246784645931706,258098.0,136809.14992203162,43.36666666666667,386169.660899654,12.0,7714.285714285715,1040.6,6.420129160946544,0.8450519214561631,0.0529994747742702,0.0809436500606861
Q232,1.514423004265796,255547.95691571184,381561.308825838,443.6655838604799,844.7624479757066,1.0,11110.812593117258,6108.736536160028,5.469914843606584,0.2295968561862869,-0.1480003687918396,0.2482748075822341
Q233,1.787824629111655,585423.89,75861.16533867134,106.82934782608694,235519.50943801657,11.0,12122.58857142857,1114.473,7.78285026009107,0.8094004724578179,0.2353536794000711,0.0998660840998466
Q234,1.9724014226690048,716457.902807357,787808.0960418346,161.18707438004606,468040.2168777223,5.0,9913.839773355052,6233.41699627098,8.694684894154612,0.1516150478208787,0.176098903559899,0.040386663216049
Q235,2.0992559677990856,209116.7398708207,120965.79066806608,76.45752285074815,432074.5467761525,12.0,7551.388428571429,498.3991289509285,5.728761213279199,0.9658218786342904,0.3078766237729582,0.0969847842800408
Q236,2.5554230279825147,307775.2172476174,457890.8659510632,205.96687843668667,1296649.5592683596,12.0,12193.749999999998,577.1155259812135,5.7067745839383575,1.080865165141586,0.2908851146463953,0.1006967167926204
Q237,0.9285499129471301,194430.0,2541175.9002770083,-137.77777777777777,2416.0,11.0,6522.857142857143,2330.0,7.60916556761707,0.3999676076296802,-0.1371059258222472,0.0731790180844585
